Date,nav
2022-03-10,95886613.63272147
2022-03-11,94217694.07269621
2022-03-14,93222879.30436713
2022-03-15,95873985.7513023
2022-03-16,98580890.63686211
2022-03-17,99579579.87027532
2022-03-18,101627997.41656624
2022-03-21,101674721.92389645
2022-03-22,103362565.28746612
2022-03-23,102646358.15358105
2022-03-24,104509233.61256042
2022-03-25,104577928.80518629
2022-03-28,106116107.00134213
2022-03-29,107061786.06554517
2022-03-30,106271802.32372177
2022-03-31,104808549.56532592
2022-04-01,105045328.23946579
2022-04-04,107011842.0901099
2022-04-05,105338676.44458127
2022-04-06,102773797.0382024
2022-04-07,102402413.21675117
2022-04-08,101253175.52509134
2022-04-11,99036044.73520897
2022-04-12,98612934.03770745
