Date,fut_pnl
2023-10-10,-1839640.1606040646
2023-10-11,-671468.6586204836
2023-10-12,1076189.493953378
2023-10-13,855432.6746808899
2023-10-16,-1609685.1405285567
2023-10-17,-27594.602409060968
2023-10-18,2189171.791118837
2023-10-19,1444117.5260741909
2023-10-20,2005207.7750584304
2023-10-23,248351.4216815487
2023-10-24,-1085387.6947563982
2023-10-25,2262757.3975429996
2023-10-26,1959216.7710433288
2023-10-27,689865.0602265242
2023-10-30,-1766054.554179902
2023-10-31,-975009.2851201544
2023-11-01,-1609685.1405285567
2023-11-02,-2934226.056163483
2023-11-03,-1480910.3292862722
2023-11-06,-303540.6264996707
2023-11-07,-432315.43774195516
2023-11-08,-128774.81124228452
2023-11-09,1370531.9196500282
2023-11-10,-2511108.819224548
2023-11-13,193162.2168634268
2023-11-14,-3154982.8754359707
2023-11-15,-303540.6264996707
2023-11-16,-147171.21284832517
2023-11-17,-156369.41365134547
2023-11-20,-1278549.9116198248
2023-11-21,404720.83533289423
2023-11-22,-588684.8513933007
2023-11-24,-36792.80321208129
2023-11-27,266747.82328758936
2023-11-28,-73585.60642416259
2023-11-29,137973.01204530487
2023-11-30,-643874.0562114227
2023-12-01,-883027.277089951
2023-12-04,892225.4778929714
2023-12-05,55189.204818121936
2023-12-06,699063.2610295445
2023-12-07,-1236061.361913254
2023-12-08,-656811.5884309305
2023-12-11,-606927.1639931384
2023-12-12,-623555.3054724024
2023-12-13,-2111773.967866536
2023-12-14,-440645.7492004977
2023-12-15,199537.69775116877
2023-12-18,-831407.0739632032
2023-12-19,-906233.7106198914
2023-12-20,2344567.9485762333
2023-12-21,-1563045.299050822
2023-12-22,-282678.4051474891
2023-12-26,-656811.5884309305
2023-12-27,-282678.4051474891
2023-12-28,41570.35369816016
2023-12-29,407389.4662419696
2024-01-02,1089143.2668917961
2024-01-03,1355193.5305600213
2024-01-04,565356.8102949782
2024-01-05,-174595.4855322727
2024-01-08,-2211542.816742121
2024-01-09,282678.4051474891
2024-01-10,-914547.7813595234
2024-01-11,157967.3440530086
