Date,nav
2025-05-28,180325964.2407918
2025-05-29,181106167.2278216
2025-05-30,180490686.53602386
2025-06-02,180775498.66097552
2025-06-03,180414352.50928918
2025-06-04,180621387.25013018
2025-06-05,177964532.05235744
2025-06-06,180329889.0475276
2025-06-09,181580212.9257956
2025-06-10,183360622.32984936
2025-06-11,182388023.44195262
2025-06-12,182020415.6554396
2025-06-13,181219735.29043514
2025-06-16,182596989.82146552
2025-06-17,181761059.6595369
2025-06-18,181166320.820627
2025-06-20,180035825.9810115
2025-06-23,181837497.51411077
2025-06-24,182315957.21153826
2025-06-25,182776128.54632115
2025-06-26,183616997.33004642
2025-06-27,184682209.30730915
2025-06-30,184328659.67556566
2025-07-01,182769422.33777362
2025-07-02,184311515.81122524
2025-07-03,185309428.90115762
2025-07-07,183474449.7113037
2025-07-08,182717741.741516
2025-07-09,183824715.35050666
2025-07-10,185039675.0916343
2025-07-11,185453038.586639
2025-07-14,185683020.33911544
2025-07-15,186064212.65309668
2025-07-16,187603079.64038485
2025-07-17,187291363.99111658
2025-07-18,188683713.53568244
2025-07-21,189732294.1095627
2025-07-22,189654968.5383098
2025-07-23,190127468.49367115
2025-07-24,189391393.51222515
2025-07-25,189926548.1625268
2025-07-28,190818997.86032358
2025-07-29,189995992.18516082
2025-07-30,190231799.89130607
2025-07-31,191867990.22898299
2025-08-01,188960507.5318575
2025-08-04,191000082.48481244
2025-08-05,190283334.55727446
2025-08-06,192629598.07145357
2025-08-07,192710565.48193133
2025-08-08,194847876.998311
2025-08-11,195267945.5611024
2025-08-12,195858481.93507737
2025-08-13,195449522.43719837
2025-08-14,196559446.9757988
2025-08-15,196305369.2187035
2025-08-18,196067044.1448647
2025-08-19,194396359.24026173
2025-08-20,193363128.62244523
2025-08-21,192977170.0340773
2025-08-22,195827171.93036819
2025-08-25,196704507.89095095
2025-08-26,197145151.53849262
2025-08-27,196957242.21331367
2025-08-28,197177487.16599578
2025-08-29,196261174.7230638
2025-09-02,195428647.99578553
2025-09-03,198115056.08614674
2025-09-04,199609773.37167042
2025-09-05,198463490.7201013
2025-09-08,198047976.55858028
2025-09-09,199285456.08225524
2025-09-10,197660323.9459859
2025-09-11,199417842.47839898
2025-09-12,201865245.98195934
2025-09-15,204199626.73303667
2025-09-16,205227559.03209418
2025-09-17,205393043.70658427
2025-09-18,204263219.79303402
2025-09-19,206238467.36030504
2025-09-22,206587133.58693257
2025-09-23,204731040.13807446
2025-09-24,205577152.17493734
2025-09-25,204804787.56081343
2025-09-26,205790825.79534578
2025-09-29,206529533.31512415
2025-09-30,206748273.60291594
2025-10-01,207191971.8632119
2025-10-02,206251496.49816483
2025-10-03,205887368.51517433
2025-10-06,207534541.60316196
2025-10-07,206528684.40518463
2025-10-08,206833627.4358254
2025-10-09,207589709.9679156
2025-10-10,204651816.36260554
2025-10-13,206777764.495412
2025-10-14,204925664.25878024
2025-10-15,205616715.34622955
2025-10-16,204887063.71115398
2025-10-17,206139290.57480472
2025-10-20,207818922.17447966
2025-10-21,207094068.59656778
2025-10-22,206769868.5298231
2025-10-23,207338771.05873984
2025-10-24,207802844.41658026
2025-10-27,210530044.71052638
2025-10-28,212018492.94299024
2025-10-29,213265705.11812538
2025-10-30,210447876.83758593
2025-10-31,211904655.47016996
2025-11-03,212772161.29863173
2025-11-04,211192298.19771093
2025-11-05,211972634.06442928
2025-11-06,210135176.90715605
2025-11-07,208666921.8769078
2025-11-10,211334352.0408094
2025-11-11,211528948.46441877
2025-11-12,209877764.0489684
2025-11-13,207262961.02237093
2025-11-14,206917620.87162015
2025-11-17,207727372.2350595
2025-11-18,205470025.58173066
2025-11-19,206844004.0744159
2025-11-20,206051160.16372102
2025-11-21,206121486.6767848
2025-11-24,209621791.18824068
2025-11-25,210653246.9796592
2025-11-26,210867904.8668979
2025-11-28,211785741.5279063
2025-12-01,211606768.79513282
2025-12-02,212135037.9596055
2025-12-03,211737165.432526
2025-12-04,212570658.78110975
2025-12-05,213097512.13837188
2025-12-08,212055084.86257255
2025-12-09,211079629.52512538
2025-12-10,211711566.18088186
2025-12-11,212763921.85752502
2025-12-12,213506490.86559218
2025-12-15,214188149.31209117
2025-12-16,215003057.9202208
2025-12-17,213089262.6059886
2025-12-18,215091754.27510953
2025-12-19,215558562.14224714
2025-12-22,216325684.8160525
2025-12-23,217529607.2574603
2025-12-24,217908618.41548502
2025-12-26,217327718.44896257
2025-12-29,216130393.30007082
2025-12-30,216114407.06781152
2025-12-31,215731974.43904746
2026-01-02,213938981.74571407
2026-01-05,215309624.82327124
2026-01-06,214284003.3225191
2026-01-07,214893612.47663146
2026-01-08,214639658.29281017
2026-01-09,214560823.92526603
2026-01-12,214083584.8535872
2026-01-13,211944213.00763732
2026-01-14,210390458.25550306
2026-01-15,210507004.92195395
2026-01-16,210425748.36191043
2026-01-20,207227335.97265354
2026-01-21,207209375.8157189
2026-01-22,210224066.47067294
2026-01-23,211768610.51703355
2026-01-26,212494887.50398237
2026-01-27,213563926.81583977
2026-01-28,214215530.6010493
2026-01-29,214898983.31238818
2026-01-30,214241387.59314632
2026-02-02,214806127.47496575
2026-02-03,213791173.29314092
2026-02-04,212105165.04289854
2026-02-05,210342644.45362312
2026-02-06,210042533.37916535
2026-02-09,210759884.92067105
2026-02-10,210431627.9298541
2026-02-11,209218359.9797188
2026-02-12,207096859.8163442
2026-02-13,204433669.30662006
2026-02-17,205338158.82480717
2026-02-18,206290872.09565043
2026-02-19,206370628.96407533
2026-02-20,207852946.38622442
2026-02-23,204970140.74560064
2026-02-24,206014816.05898833
2026-02-25,208299293.61461222
2026-02-26,206977723.71748602
2026-02-27,205509166.4456573
2026-03-02,206126091.27297363
2026-03-03,206673161.9242787
2026-03-04,207888075.39799893
2026-03-05,207607164.78317535
2026-03-06,206109463.56755564
2026-03-09,206815012.22067875
2026-03-10,207581957.86980975
2026-03-11,207755862.2761897
2026-03-12,206122152.9040017
2026-03-13,204347132.96870697
2026-03-16,205903410.36250928
2026-03-17,205760008.43150535
2026-03-18,204528968.94347167
2026-03-19,203249216.19445005
2026-03-20,200018637.19544262
