Date,fut_pnl
2024-03-01,-1400518.2048456394
2024-03-04,256899.78905452558
2024-03-05,1740288.893595173
2024-03-06,-980054.9794818979
2024-03-07,-1886143.5454179922
2024-03-08,1192708.4184260834
2024-03-11,249636.64571708723
2024-03-12,-2052567.9758960505
2024-03-13,323603.05926289083
2024-03-14,536256.4982070762
2024-03-15,1303658.0387447888
2024-03-18,-1183462.616732858
2024-03-19,-998546.5828683489
2024-03-20,-1664244.3047805813
2024-03-21,-582485.5066732035
2024-03-22,342094.66264934174
2024-03-25,554748.1015935271
2024-03-26,480781.6880477235
2024-03-27,-1590277.8912347779
2024-03-28,-9245.801693225452
2024-04-01,490027.48974094895
2024-04-02,1285166.4353583378
2024-04-03,-221899.24063741087
2024-04-04,2561087.0690234504
2024-04-05,-2061813.777589276
2024-04-08,-9245.801693225452
2024-04-09,-258882.44741031266
2024-04-10,1941618.3555773448
2024-04-11,-1312903.8404380141
2024-04-12,2801477.9130473123
2024-04-15,2348433.6300792648
2024-04-16,425306.8778883708
2024-04-17,1118742.0048802798
2024-04-18,490027.48974094895
2024-04-19,1673490.1064738068
2024-04-22,-1618015.2963144542
2024-04-23,-2182009.1996012065
2024-04-24,-36983.20677290181
2024-04-25,933825.9710157707
2024-04-26,-1821422.933565414
2024-04-29,-573239.704979978
2024-04-30,2958656.541832145
2024-05-01,758155.7388444871
2024-05-02,-1664244.3047805813
2024-05-03,-2339187.8283860395
2024-05-06,-1913880.9504976685
2024-05-07,-268128.2491035381
2024-05-08,36983.20677290181
2024-05-09,-970809.1777886724
2024-05-10,-268128.2491035381
2024-05-13,27737.40507967636
2024-05-14,-887596.9625496435
2024-05-15,-2348433.6300792648
2024-05-16,471535.88635449804
2024-05-17,-258882.44741031266
2024-05-20,-166424.43047805814
2024-05-21,-499273.29143417446
2024-05-22,637960.3168325563
2024-05-23,1581032.0895415524
2024-05-24,-1340641.2455176907
2024-05-28,-120195.42201193087
2024-05-29,1507065.6759957487
2024-05-30,1146479.409959956
2024-05-31,-1571786.2878483268
2024-06-03,-64720.611852578164
2024-06-04,-249636.64571708723
2024-06-05,-2292958.819919912
2024-06-06,73966.41354580362
2024-06-07,305111.4558764399
2024-06-10,-573239.704979978
2024-06-11,-471535.88635449804
2024-06-12,-1608769.4946212287
2024-06-13,-406815.27450191986
2024-06-14,36983.20677290181
2024-06-17,-1516311.4776889742
2024-06-18,-462290.0846612726
2024-06-20,509491.32413542876
2024-06-21,342444.9883533209
2024-06-24,576309.8584482719
2024-06-25,-668185.3431284311
2024-06-26,-217160.2365167401
2024-06-27,-83523.16789105389
2024-06-28,818527.0453323281
2024-07-01,-409263.52266616403
2024-07-02,-1169324.3504747543
2024-07-03,-718299.2438630635
2024-07-05,-1044039.5986381737
2024-07-08,-125284.75183658084
2024-07-09,-200455.6029385293
2024-07-10,-1895975.9111269233
2024-07-11,1611997.14029734
2024-07-12,-835231.6789105389
2024-07-15,-609719.1256046933
2024-07-16,-1144267.4001074384
2024-07-17,2614275.1549899867
2024-07-18,1486712.3884607593
2024-07-19,1361427.6366241784
2024-07-22,-1904328.2279160286
2024-07-23,384206.5722988479
2024-07-24,4251329.245654643
2024-07-25,1027334.9650599628
2024-07-26,-1929385.1782833447
2024-07-29,-133637.06862568622
2024-07-30,1018982.6482708575
2024-07-31,-2856492.341874043
2024-08-01,2597570.521411776
2024-08-02,3482916.101056947
2024-08-05,5295368.844292817
2024-08-06,-1628701.7738755508
2024-08-07,1294609.1023113353
2024-08-08,-4034169.009137903
2024-08-09,-735003.8774412742
2024-08-12,16704.633578210778
2024-08-13,-2981777.0937106237
2024-08-14,-601366.808815588
2024-08-15,-3023538.677656151
2024-08-16,-359149.62193153176
2024-08-19,-1728929.5753448154
2024-08-20,342444.9883533209
2024-08-21,-726651.5606521688
2024-08-22,1586940.1899300239
2024-08-23,-1954442.128650661
2024-08-26,517843.64092453406
2024-08-27,-258921.82046226703
2024-08-28,1152619.7168965437
2024-08-29,8352.316789105389
2024-08-30,-1703872.6249774995
2024-09-03,3984055.1084032706
2024-09-04,392558.88908795326
2024-09-05,593014.4920264826
2024-09-06,3098709.5287580993
2024-09-09,-2004556.0293852934
2024-09-10,-818527.0453323281
2024-09-11,-1912680.5447051341
2024-09-12,-1369779.9534132837
2024-09-13,-918754.8468015927
2024-09-16,-275626.45404047787
2024-09-17,-33409.267156421556
2024-09-18,792525.9117630766
2024-09-19,-3835434.0421126666
2024-09-20,626193.3129979864
2024-09-23,-577271.9604200186
