Date,AAPL,AMZN,GOOGL,JNJ,JPM,META,MSFT,NVDA,TSLA,V
2024-03-13,169.58660888671875,176.55999755859375,138.6440887451172,151.8612823486328,182.409912109375,492.2330017089844,408.8250427246094,90.83673858642578,169.47999572753906,280.92596435546875
2024-03-14,171.4397430419922,178.75,141.92697143554688,150.07969665527344,179.1597442626953,488.5181884765625,418.7921142578125,87.8943862915039,162.5,282.1772155761719
2024-03-15,171.06317138671875,174.4199981689453,140.02272033691406,149.10873413085938,181.38052368164062,480.84027099609375,410.1251220703125,87.78746032714844,163.57000732421875,278.8570251464844
2024-03-18,172.1532745361328,174.47999572753906,146.4694061279297,147.77017211914062,183.6299285888672,493.63348388671875,411.0115051269531,88.40511322021484,173.8000030517578,280.8372802734375
2024-03-19,174.49197387695312,175.89999389648438,145.82476806640625,147.251708984375,184.70693969726562,492.89849853515625,415.0396728515625,89.34757232666016,171.32000732421875,283.103271484375
2024-03-20,177.05860900878906,178.14999389648438,147.520751953125,146.8275146484375,187.12789916992188,502.11602783203125,418.8019104003906,90.32102966308594,175.66000366210938,285.0047912597656
2024-03-21,169.824462890625,178.14999389648438,146.39007568359375,146.81809997558594,189.7299346923828,504.3409729003906,422.8793640136719,91.38343048095703,172.82000732421875,286.07867431640625
2024-03-22,170.72622680664062,178.8699951171875,149.53411865234375,146.3279266357422,187.40428161621094,506.1486511230469,422.2588806152344,94.23580932617188,170.8300018310547,279.07379150390625
2024-03-25,169.30914306640625,179.7100067138672,148.83982849121094,146.31849670410156,185.68869018554688,499.63287353515625,416.4677734375,94.94841003417969,172.6300048828125,277.0540466308594
2024-03-26,168.179443359375,178.3000030517578,149.4348907470703,146.83692932128906,186.55601501464844,492.5508728027344,415.2760925292969,92.50879669189453,177.6699981689453,276.4530944824219
2024-03-27,171.74696350097656,179.8300018310547,149.63327026367188,148.90138244628906,190.1683807373047,490.5345458984375,415.0594177246094,90.19910430908203,179.8300018310547,274.89642333984375
2024-03-28,169.93345642089844,180.3800048828125,149.6927947998047,149.1181640625,190.9118194580078,482.3102722167969,414.3600769042969,90.30503845214844,175.7899932861328,274.95550537109375
2024-04-01,168.4965362548828,180.97000122070312,154.2154083251953,148.731689453125,189.61557006835938,488.04144287109375,418.15191650390625,90.31202697753906,175.22000122070312,274.1673278808594
2024-04-02,167.3172607421875,180.69000244140625,153.29306030273438,148.68453979492188,189.53932189941406,494.02093505859375,415.0691833496094,89.40155029296875,166.6300048828125,274.3249816894531
2024-04-03,168.1199493408203,182.41000366210938,153.6501007080078,145.4135284423828,189.0055389404297,503.32781982421875,414.0941467285156,88.91382598876953,168.3800048828125,272.86688232421875
2024-04-04,167.29745483398438,180.0,149.2960662841797,143.7544708251953,187.56756591796875,507.4797058105469,411.56304931640625,85.85653686523438,171.11000061035156,269.9505615234375
2024-04-05,168.0506134033203,185.07000732421875,151.2499237060547,143.6507568359375,189.2931671142578,523.7890625,419.0875549316406,87.9583740234375,164.89999389648438,273.04425048828125
2024-04-08,166.9307861328125,185.19000244140625,153.58065795898438,142.8966522216797,190.2805938720703,515.7536010742188,418.17156982421875,87.08385467529297,172.97999572753906,273.655029296875
2024-04-09,168.13978576660156,185.6699981689453,155.3163299560547,143.55650329589844,189.00555419921875,513.4194946289062,419.8360290527344,85.30583953857422,176.8800048828125,272.6304016113281
2024-04-10,166.26683044433594,185.9499969482422,154.8600616455078,141.58636474609375,187.3949737548828,516.3296508789062,416.8617248535156,86.98991394042969,171.75999450683594,270.42352294921875
2024-04-11,173.4613494873047,189.0500030517578,158.10328674316406,140.2572479248047,187.3566131591797,519.63720703125,421.4610900878906,90.56488800048828,174.60000610351562,271.6057434082031
2024-04-12,174.95773315429688,186.1300048828125,156.43704223632812,139.06005859375,175.23876953125,508.4530334472656,415.52227783203125,88.13626098632812,171.0500030517578,271.88165283203125
